#mass,x,y,z,vx,vy,vz
#(1.98892e+30 * system.get('S.I.').base('mass')),(3.08567758128e+16 * system.get('S.I.').base('length')),(3.08567758128e+16 * system.get('S.I.').base('length')),(3.08567758128e+16 * system.get('S.I.').base('length')),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1))
#MSun,parsec,parsec,parsec,kms,kms,kms
0.65,9958.54798806,1549.88201657,20799.892379,194.728948367,-63.152291014,179.431443901
0.65,9678.56672755,1404.44450701,20639.9532978,195.654098151,-63.0537452051,178.262725864
0.65,9697.39833637,1588.87866225,20976.9942935,195.860312937,-63.3799060683,179.457469297
0.65,9676.31033267,1651.15414805,20638.1655081,194.602759284,-62.8211199622,179.215365155
0.65,9884.81275541,1406.21066499,20674.7971464,194.765556478,-62.8866890831,178.467090769
0.65,9842.46514095,1348.29900893,20785.2388946,195.001461255,-62.66812677,178.042084213
0.65,9757.86043934,1664.73578089,20628.8468874,194.708413693,-62.680064924,179.236292559
0.65,9922.99305993,1413.01339121,20831.9141362,195.106338226,-62.9574917449,178.711111177
0.65,9670.5567057,1659.92055865,20898.6650558,196.009941252,-63.9819007564,179.717614815
0.65,9888.70098216,1423.7252246,20892.5940174,195.066587614,-62.7370113303,178.737493532
0.65,9892.70612395,1611.53762443,20663.1608848,195.00038901,-63.000747073,179.589002068
0.65,9710.13214468,1492.95175036,20583.4557758,194.284305087,-63.5872814944,178.714993845
0.65,9733.03546054,1494.14276725,20580.1404701,194.542757583,-63.5155695353,178.666513705
0.65,9580.56777692,1474.42392536,20849.4531897,195.424960819,-62.9521541702,178.223956326
0.65,9782.99435216,1714.43665022,20879.7993485,194.92823738,-63.2600893358,179.298244073
0.65,9689.35725962,1680.74770919,20876.9181762,195.724121719,-63.5943284432,178.555234698
0.65,9873.52972729,1374.31554504,20831.9405888,195.042473686,-62.7658097054,178.277526267
0.65,9922.52030755,1630.3898985,20733.3056864,194.858519014,-63.5903057031,179.099624723
0.65,9763.75935729,1617.4034736,20979.4004649,195.334849459,-62.3321497662,179.031321822
0.65,9905.89009597,1415.12121349,20850.5068749,194.697168415,-62.5413383785,179.460430503
0.65,9561.99087125,1524.99797893,20789.7858744,195.545072982,-63.1572224075,177.701640864
0.65,9815.13225166,1707.1493308,20878.4952342,194.897622545,-63.1265463417,179.105275886
0.65,9946.1626562,1558.96961738,20862.6317427,194.694521896,-63.1309058212,179.76998077
13900.0,-13316.8178793,5361.1614244,7189.15975955,-213.562807192,193.995456578,-354.012245133
0.65,-13280.6051106,5346.91020712,7324.42314173,-214.574135827,194.378273424,-353.915641952
0.65,-13346.0763304,5396.18844037,7053.90473704,-213.527753302,194.238658812,-353.781984003
0.65,-13353.8402315,5376.96532061,7332.02448959,-213.46027772,193.80935171,-353.590084026
0.65,-13242.7663474,5268.33415035,7114.23647787,-213.566657446,194.530471605,-354.820371658
0.65,-13238.8234735,5259.87645603,7139.4205435,-213.459207509,194.344623944,-354.102617939
0.65,-13392.7989762,5340.07817224,7315.43797847,-214.174702275,194.286437512,-353.857438206
0.65,-13375.5314637,5328.27239643,7067.83377296,-212.606249824,194.158463367,-354.122359732
0.65,-13226.8523799,5354.29500393,7069.40132614,-213.720947577,193.854562255,-354.820850028
0.65,-13233.6428699,5280.79179371,7249.76038545,-213.913203338,194.410343715,-354.554547891
0.65,-13357.4652314,5241.49109957,7144.823162,-213.407777684,194.687335066,-354.158508439
0.65,-13287.9478063,5274.05268827,7285.32679015,-214.155254917,194.888889052,-353.85627856
0.65,-13196.077017,5289.51383886,7170.16394495,-213.578902909,194.146880151,-355.142525991
0.65,-13281.5692157,5240.22006548,7225.19846683,-213.779923839,194.598797638,-354.427676214
0.65,-13287.3620643,5267.3020517,7294.80305558,-213.547465456,193.897091713,-354.367284008
0.65,-13364.5158751,5410.83066371,7065.88037103,-212.912932975,193.500016326,-354.138070798
0.65,-13181.2816664,5390.23871929,7157.773834,-213.703737081,193.721618253,-355.081328611
0.65,-13350.3673804,5489.80009968,7233.98891437,-213.771940511,193.465520909,-353.149560209
0.65,-13211.4708763,5388.34480338,7270.3356808,-213.796201773,193.994594385,-354.641703115
0.65,-13219.7067555,5457.31397351,7194.45152568,-213.760870983,193.504374872,-354.177438348
0.65,-13293.2125773,5488.86230571,7238.59320316,-213.967278153,193.4546314,-353.435921402
0.65,-13183.7129661,5403.76834155,7177.02293626,-213.695202954,193.706086015,-355.054619468
0.65,-13396.3184967,5276.29590446,7271.84237961,-213.499273137,194.732696197,-353.229286862
0.65,-13446.1885798,5347.9792953,7147.63929937,-213.302659533,194.098955811,-353.414743443
0.65,-13334.7874126,5495.96987154,7187.97785931,-213.614261215,193.509938861,-353.263267369
0.65,-13276.8773308,5368.16960653,7324.43657829,-214.355812099,193.968746093,-354.001630796
0.65,-13363.7515265,5236.26073845,7171.22259463,-213.438599615,194.562439876,-353.677511486
0.65,-13253.1575808,5453.4452652,7101.24819004,-213.684413097,193.29767368,-354.700256649
0.65,-13342.4836536,5230.25269585,7232.68937984,-213.389901337,194.337018785,-354.135830802
0.65,-13194.4440931,5325.92383626,7238.9698432,-213.607191774,194.015149637,-354.979890655
0.65,-13422.6083672,5276.61335937,7169.8428814,-213.371023576,194.476809147,-353.717940709
